System_ID,Name,Website_Breadcrumb,Inode_Breadcrumb,Image,Website_name,Brand,Color
5b133c124d8b26f41a8612a7,"""Aeropostale Women Maroon Solid Slim Fit Hot Pants""",Apparel > Bottomwear > Shorts,Home > Fashion > Apparel > Bottomwear > Shorts,"[""http://www.myntra.com/shorts/aeropostale/aeropostale-women-maroon-solid-slim-fit-hot-pants/4891392/buy"", ""http://developer.myntra.com/style/4891392""]",www.myntra.com,aeropostale,maroon
597b686a13bd566bd1542ca2,"""Affinitas Intimates Women Cream-Coloured Everyday Lace Bra A1102""",Apparel > Innerwear > Bra,Home > Fashion > Lingerie > Bra,"[""http://www.myntra.com/bra/affinitas-intimates/affinitas-intimates-women-cream-coloured-everyday-lace-bra-a1102/1828395/buy"", ""http://developer.myntra.com/style/1828395""]",www.myntra.com,affinitas,yellow
5a9821566c15b55cef937e24,"""Allen Solly Men Blue Slim Fit Printed Casual Shirt""",Apparel > Topwear > Shirts,Home > Fashion > Apparel > Topwear > Shirts,"[""http://www.myntra.com/shirts/allen-solly/allen-solly-men-blue-slim-fit-printed-casual-shirt/2446764/buy"", ""http://developer.myntra.com/style/2446764""]",www.myntra.com,allen solly,blue
5a3ae9609165136db1612367,"""Tommy Hilfiger Boys Red Solid Chino Shorts""",Apparel > Bottomwear > Shorts,Home > Fashion > Apparel > Bottomwear > Shorts,"[""http://www.myntra.com/shorts/tommy-hilfiger/tommy-hilfiger-boys-red-solid-chino-shorts/2301343/buy"", ""http://developer.myntra.com/style/2301343""]",www.myntra.com,tommy hilfiger,red
59d2b6d25b392387ca1b541d,"""RANGRAGE Set of 5 Orange & White Printed 16"" x 16"" Square Pillow Covers""",Home > Home Furnishing > Cushion Covers,Home > Home & Decor > Decor > Cushions & Throws > Cushion Covers,"[""http://www.myntra.com/cushion-covers/rangrage/rangrage-set-of-5-orange--white-printed-16-x-16-square-pillow-covers/2147044/buy"", ""http://developer.myntra.com/style/2147044""]",www.myntra.com,rangrage,orange
5ac5a64aabc3bdc3409d8d6e,"""Alom Women White Striped Boxy Top""",Apparel > Topwear > Tops,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"[""http://www.myntra.com/tops/alom/alom-women-white-striped-boxy-top/4426475/buy"", ""http://developer.myntra.com/style/4426475""]",www.myntra.com,alom,white
5a3dbcc3d9877c30c8c99af1,"""The Chennai Silks Classicate Green Silk Cotton Woven Design Narayan Peth Saree""",Apparel > Saree > Sarees,Home > Fashion > Apparel > Ethnic Wear > Sari,"[""http://www.myntra.com/sarees/the-chennai-silks/the-chennai-silks-classicate-green-silk-cotton-woven-design-narayan-peth-saree/2285724/buy"", ""http://developer.myntra.com/style/2285724""]",www.myntra.com,the chennai silks,green
5716e70cf9157e41bb66567d,"""La Intimo Women Red Briefs LIPYSL006RD0""",Apparel > Innerwear > Briefs,Home > Fashion > Lingerie > Panties,"[""http://www.myntra.com/briefs/la-intimo/la-intimo-women-red-briefs-lipysl006rd0/1306941/buy"", ""http://developer.myntra.com/style/1306941""]",www.myntra.com,la intimo,red
585131b76cc4414422917ed7,"""Wills Lifestyle Men White Slim Fit Printed Casual Shirt""",Apparel > Topwear > Shirts,Home > Fashion > Apparel > Topwear > Shirts,"[""http://www.myntra.com/shirts/wills-lifestyle/wills-lifestyle-men-white-slim-fit-printed-casual-shirt/1608895/buy"", ""http://developer.myntra.com/style/1608895""]",www.myntra.com,wills lifestyle,white
5654380470c6bb80a72d8b5b,"""Pepe Jeans Red Striped Sweater""",Apparel > Topwear > Sweaters,Home > Fashion > Apparel > Topwear > Sweaters,"[""http://www.myntra.com/sweaters/pepe-jeans/pepe-jeans-red-striped-sweater/977667/buy"", ""http://developer.myntra.com/style/977667""]",www.myntra.com,pepe jeans,red
5a5f643fd0dbe4b798225713,"""Raymond Men Blue Striped Pullover""",Apparel > Topwear > Sweaters,Home > Fashion > Apparel > Topwear > Sweaters,"[""http://www.myntra.com/sweaters/raymond/raymond-men-blue-striped-pullover/2253493/buy"", ""http://developer.myntra.com/style/2253493""]",www.myntra.com,raymond,blue
5b22fdbf07f090e515b83c9a,"""Trend Factory Women Pink Printed Straight Kurta""",Apparel > Topwear > Kurtas,Home > Fashion > Apparel > Ethnic Wear > Kurtas and Kurtis,"[""http://www.myntra.com/kurtas/trend-factory/trend-factory-women-pink-printed-straight-kurta/6613831/buy"", ""http://developer.myntra.com/style/6613831""]",www.myntra.com,trend factory,pink
5aad0717fbcdad9abd0f2de9,"""Noi Women White & Red Striped Sheath Dress""",Apparel > Dress > Dresses,Home > Fashion > Apparel > Dress > Dresses,"[""http://www.myntra.com/dresses/noi/noi-women-white--red-striped-sheath-dress/2409119/buy"", ""http://developer.myntra.com/style/2409119""]",www.myntra.com,noi,white
59a48e17890137964f73ef74,"""Reebok Coffee Brown Colourblocked Athletic Tracksuit""",Apparel > Bottomwear > Tracksuits,Home > Fashion > Apparel > Apparel Set > Track suit,"[""http://www.myntra.com/tracksuits/reebok/reebok-coffee-brown-colourblocked-athletic-tracksuit/2037392/buy"", ""http://developer.myntra.com/style/2037392""]",www.myntra.com,reebok,brown
5b20f8aa07f090e515b81a8c,"""Red Tape Men Tan Sneakers""",Footwear > Shoes > Casual Shoes,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"[""http://www.myntra.com/casual-shoes/red-tape/red-tape-men-tan-sneakers/6534066/buy"", ""http://developer.myntra.com/style/6534066""]",www.myntra.com,red tape,beige/sand/tan
5996b3923ffd0046fe387d8d,"""Wet Blue Women Black Solid Wedges""",Footwear > Shoes > Heels,Home > Fashion > Footwear > Pump & Heels,"[""http://www.myntra.com/heels/wet-blue/wet-blue-women-black-solid-wedges/2023827/buy"", ""http://developer.myntra.com/style/2023827""]",www.myntra.com,wet blue,black
58e904729aead9baf819c6cb,"""Adidas Originals Men Blue TUBULAR DOOM PrimeKnit Woven High tops Sneakers""",Footwear > Shoes > Casual Shoes,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"[""http://www.myntra.com/casual-shoes/adidas-originals/adidas-originals-men-blue-tubular-doom-pk-woven-high-tops-sneakers/1800795/buy"", ""http://developer.myntra.com/style/1800795"", ""http://www.myntra.com/casual-shoes/adidas-originals/adidas-originals-men-blue-tubular-doom-primeknit-woven-high-tops-sneakers/1800795/buy""]",www.myntra.com,adidas,blue
5b01af919da2acb1118ac170,"""Calgari Women Black Printed Shirt Style Sheer Top""",Apparel > Topwear > Tops,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"[""http://www.myntra.com/tops/calgari/calgari-women-black-printed-shirt-style-sheer-top/4890752/buy"", ""http://developer.myntra.com/style/4890752""]",www.myntra.com,calgari,black
5a0f1caf1f5a1b484ce0d5b1,"""Vero Moda Women Grey Solid T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/vero-moda/vero-moda-women-grey-solid-t-shirt-/2160028/buy"", ""http://developer.myntra.com/style/2160028""]",www.myntra.com,vero moda,grey
59da5745a4df1ed7db1f7605,"""Bellofox Set of 4 Silver-Toned Textured Rings""",Accessories > Jewellery > Ring,Home > Fashion > Fashion Accessories > Jewellery > Ring,"[""http://www.myntra.com/ring/bellofox/bellofox-set-of-4-silver-toned-textured-rings/2076356/buy"", ""http://developer.myntra.com/style/2076356""]",www.myntra.com,bellofox,silver
55c5cc756e8527ed875e9fb7,"""Campus Sutra Maroon Printed Hooded Sweatshirt""",Apparel > Topwear > Sweatshirts,Home > Fashion > Apparel > Topwear > Sweatshirts,"[""http://www.myntra.com/sweatshirts/campus-sutra/campus-sutra-maroon-printed-hooded-sweatshirt/917286/buy"", ""http://developer.myntra.com/style/917286""]",www.myntra.com,campus sutra,maroon
5a17d3b17b22a2628912766c,"""Van Heusen Men Pink Regular Fit Printed Formal Shirt""",Apparel > Topwear > Shirts,Home > Fashion > Apparel > Topwear > Shirts,"[""http://www.myntra.com/shirts/van-heusen/van-heusen-men-pink-regular-fit-printed-formal-shirt/2146036/buy"", ""http://developer.myntra.com/style/2146036""]",www.myntra.com,van heusen,pink
575e776b107efbe058202817,"""ONLY Light Blue Washed Stretchable Jeans""",Apparel > Bottomwear > Jeans,Home > Fashion > Apparel > Bottomwear > Jeans,"[""http://www.myntra.com/jeans/only/only-light-blue-washed-jeans/1366917/buy"", ""http://developer.myntra.com/style/1366917"", ""http://www.myntra.com/jeans/only/only-light-blue-washed-stretchable-jeans/1366917/buy""]",www.myntra.com,only,blue
5a68af1319e35748145796a3,"""Pepe Jeans Girls Yellow Printed T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/pepe-jeans/pepe-jeans-girls-yellow-printed-t-shirt/2366518/buy"", ""http://developer.myntra.com/style/2366518""]",www.myntra.com,pepe jeans,yellow
5b23683507f090e515b84652,"""Marks & Spencer Women White & Navy Striped Fit and Flare Dress""",Apparel > Dress > Dresses,Home > Fashion > Apparel > Dress > Dresses,"[""http://www.myntra.com/dresses/marks--spencer/marks--spencer-women-white--navy-striped-fit-and-flare-dress/5831905/buy"", ""http://developer.myntra.com/style/5831905""]",www.myntra.com,marks and spencer,white
59a134958120b6123afe68de,"""Soie Women Brown Printed A-Line Dress""",Apparel > Dress > Dresses,Home > Fashion > Apparel > Dress > Dresses,"[""http://www.myntra.com/dresses/soie/soie-women-brown-printed-a-line-dress/2033294/buy"", ""http://developer.myntra.com/style/2033294""]",www.myntra.com,soie,brown
594e122370091197454d3d9c,"""Zima Leto Women Off-White Floral Print Fit & Flare Dress""",Apparel > Dress > Dresses,Home > Fashion > Apparel > Dress > Dresses,"[""http://www.myntra.com/dresses/zima-leto/zima-leto-women-off-white-floral-print-a-line-dress/1914712/buy"", ""http://developer.myntra.com/style/1914712"", ""http://www.myntra.com/dresses/zima-leto/zima-leto-women-off-white-floral-print-fit--flare-dress/1914712/buy""]",www.myntra.com,zima leto,white
5a55da9b50380ea8b5424977,"""Tinted Men Olive Green Self-Design Hooded Sweatshirt""",Apparel > Topwear > Sweatshirts,Home > Fashion > Apparel > Topwear > Sweatshirts,"[""http://www.myntra.com/sweatshirts/tinted/tinted-men-olive-green-self-design-hooded-sweatshirt/2381805/buy"", ""http://developer.myntra.com/style/2381805""]",www.myntra.com,tinted,green
5a463d21a9592f22ce684e51,"""Fusion Beats Women Pink Printed Layered Top""",Apparel > Topwear > Tops,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"[""http://www.myntra.com/tops/fusion-beats/fusion-beats-women-pink-printed-layered-top/2368143/buy"", ""http://developer.myntra.com/style/2368143""]",www.myntra.com,fusion beats,pink
5a3d17ded9877c30c8c964a6,"""French Connection Men Black Solid Round Neck T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/french-connection/french-connection-men-black-solid-round-neck-t-shirt/2298081/buy"", ""http://developer.myntra.com/style/2298081""]",www.myntra.com,fcuk,black
5abde94ae4127be9ec6532a3,"""U.S. Polo Assn. Kids Boys Blue Regular Fit Denim Shirt""",Apparel > Topwear > Shirts,Home > Fashion > Apparel > Topwear > Shirts,"[""http://www.myntra.com/shirts/us-polo-assn-kids/us-polo-assn-kids-boys-blue-regular-fit-denim-shirt/2889036/buy"", ""http://developer.myntra.com/style/2889036""]",www.myntra.com,u.s. polo assn.,blue
5ac4d1baabc3bdc3409d8755,"""COBB Men Charcoal Solid Polo Collar T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Polos,"[""http://www.myntra.com/tshirts/cobb/cobb-men-charcoal-solid-polo-collar-t-shirt/4440916/buy"", ""http://developer.myntra.com/style/4440916""]",www.myntra.com,cobb,grey
5b1a8d5f32ea1558cdde6ed2,"""Home Sparkle Bronze-Toned Call Bell Showpiece""",Home > Home Decor > Showpieces,Home > Home & Decor > Decor > Home Accents > Artifacts,"[""http://www.myntra.com/showpieces/home-sparkle/home-sparkle-bronze-toned-call-bell-showpiece/6617418/buy"", ""http://developer.myntra.com/style/6617418""]",www.myntra.com,home sparkle,brown
5abf3ac0bb71702347fd899c,"""Berrypeckers Gold-Toned Solid Tote Bag""",Accessories > Bags > Handbags,Home > Fashion > Fashion Accessories > Bags > Tote Bags,"[""http://www.myntra.com/handbags/berrypeckers/berrypeckers-gold-toned-solid-tote-bag/4370963/buy"", ""http://developer.myntra.com/style/4370963""]",www.myntra.com,berrypeckers,yellow
5a6396563124d4b936576739,"""Teesort Men Pack of 2 T-shirts""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/teesort/teesort-men-pack-of-2-t-shirts/2408064/buy"", ""http://developer.myntra.com/style/2408064""]",www.myntra.com,teesort,white
5aef1600942a01ad619c59a5,"""ColorPlus Men Blue Self Design Polo Collar T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Polos,"[""http://www.myntra.com/tshirts/colorplus/colorplus-men-blue-self-design-polo-collar-t-shirt/2432318/buy"", ""http://developer.myntra.com/style/2432318""]",www.myntra.com,colorplus,blue
5b02d1eb9da2acb1118ac838,"""KUPINDA Turquoise Blue & Pink Art Silk Printed Saree""",Apparel > Saree > Sarees,Home > Fashion > Apparel > Ethnic Wear > Sari,"[""http://www.myntra.com/sarees/kupinda/kupinda-turquoise-blue--pink-art-silk-printed-saree/6031997/buy"", ""http://developer.myntra.com/style/6031997""]",www.myntra.com,kupinda,blue
5afa781ae82b64c7c78fe122,"""Karigari Women Pink Striped Straight Kurta""",Apparel > Topwear > Kurtas,Home > Fashion > Apparel > Ethnic Wear > Kurtas and Kurtis,"[""http://www.myntra.com/kurtas/karigari/karigari-women-pink-striped-straight-kurta/5452337/buy"", ""http://developer.myntra.com/style/5452337""]",www.myntra.com,karigari,pink
58f78271f605123bdb6ac52c,"""Lux Lyra SILK Pack of 2 Leggings""",Apparel > Bottomwear > Leggings,Home > Fashion > Apparel > Bottomwear > Leggings,"[""http://www.myntra.com/leggings/lux-lyra-silk/lux-lyra-silk-pack-of-2-leggings/1843217/buy"", ""http://developer.myntra.com/style/1843217""]",www.myntra.com,lux lyra,black
5ab5ecaac407756c0102cd14,"""Anouk Women White & Peach-Coloured Printed Straight Kurta""",Apparel > Topwear > Kurtas,Home > Fashion > Apparel > Ethnic Wear > Kurtas and Kurtis,"[""http://www.myntra.com/kurtas/anouk/anouk-women-white--peach-coloured-printed-straight-kurta/2472842/buy"", ""http://developer.myntra.com/style/2472842""]",www.myntra.com,anouk,white
5a9a8f4bc1c91fb85906d06e,"""Black coffee Men White & Blue Slim Fit Checked Casual Shirt""",Apparel > Topwear > Shirts,Home > Fashion > Apparel > Topwear > Shirts,"[""http://www.myntra.com/shirts/black-coffee/black-coffee-men-white--blue-slim-fit-checked-casual-shirt/2509870/buy"", ""http://developer.myntra.com/style/2509870""]",www.myntra.com,black coffee,white
5ac127eebb71702347fdab9a,"""CERIZ Navy Blue Quilted Shoulder Bag""",Accessories > Bags > Handbags,Home > Fashion > Fashion Accessories > Bags > Handbags,"[""http://www.myntra.com/handbags/ceriz/ceriz-navy-blue-quilted-shoulder-bag/2490042/buy"", ""http://developer.myntra.com/style/2490042""]",www.myntra.com,ceriz,blue
5308bc4fe23c0b1df3f3faf0,"""Style Centrum Men Black Leather Casual Shoes""",Footwear > Shoes > Casual Shoes,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"[""http://www.myntra.com/Casual-Shoes/Style-Centrum/Style-Centrum-Men-Black-Leather-Casual-Shoes/218350/buy"", ""http://www.myntra.com/casual-shoes/style-centrum/style-centrum-men-black-leather-casual-shoes/218350/buy"", ""http://developer.myntra.com/style/218350""]",www.myntra.com,style centrum,black
5a76ca1715e764561484056e,"""La Firangi Multicoloured Printed Kurta""",Apparel > Topwear > Kurtas,Home > Fashion > Apparel > Ethnic Wear > Kurtas and Kurtis,"[""http://www.myntra.com/kurtas/la-firangi/la-firangi-multicoloured-printed-kurta/1267466/buy"", ""http://developer.myntra.com/style/1267466""]",www.myntra.com,la firangi,multicolor
59cb627ee0324098eb659017,"""Mayhem Unisex Aviator Sunglasses MAYS-1023-205""",Accessories > Eyewear > Sunglasses,Home > Fashion > Fashion Accessories > Sunglasses & Accessories > Sunglasses,"[""http://www.myntra.com/sunglasses/mayhem/mayhem-unisex-aviator-sunglasses-mays-1023-205/510515/buy"", ""http://developer.myntra.com/style/510515""]",www.myntra.com,mayhem,grey
585cb1366ce286115eb8db9a,"""U.S. Polo Assn. Men Charcoal Grey Printed Round Neck T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/us-polo-assn/us-polo-assn-men-charcoal-grey-printed-round-neck-t-shirt/1683573/buy"", ""http://developer.myntra.com/style/1683573""]",www.myntra.com,u.s. polo assn.,grey
5a16f6d47b22a26289126207,"""Red Rose Pack of 2 Camisoles Sarita1""",Apparel > Innerwear > Camisoles,Home > Fashion > Lingerie > Camisoles & Slips,"[""http://www.myntra.com/camisoles/red-rose/red-rose-pack-of-2-camisoles-sarita1/1318371/buy"", ""http://developer.myntra.com/style/1318371""]",www.myntra.com,red rose,black
5aa007addb39a9839e01bb88,"""Harpa Women Peach-Coloured Solid A-Line Dress""",Apparel > Dress > Dresses,Home > Fashion > Apparel > Dress > Dresses,"[""http://www.myntra.com/dresses/harpa/harpa-women-peach-coloured-solid-a-line-dress/2474193/buy"", ""http://developer.myntra.com/style/2474193""]",www.myntra.com,harpa,pink
5952dc18c608f85d252b6417,"""Black coffee Men White Slim Fit Self-Design Formal Shirt""",Apparel > Topwear > Shirts,Home > Fashion > Apparel > Topwear > Shirts,"[""http://www.myntra.com/shirts/black-coffee/black-coffee-men-white-slim-fit-self-design-formal-shirt/1964025/buy"", ""http://developer.myntra.com/style/1964025""]",www.myntra.com,black coffee,white
5900cdb41afe7f8d606e132c,"""Nike Black AS NSW Logo Club Tights""",Apparel > Bottomwear > Tights,Home > Fashion > Apparel > Bottomwear > Tights,"[""http://www.myntra.com/tights/nike/nike-black-as-nsw-logo-club-tights/1802898/buy"", ""http://developer.myntra.com/style/1802898""]",www.myntra.com,nike,black
5afe87fbe8e665785f430357,"""next Kids Boys Pack of 3 Vests""",Apparel > Innerwear > Innerwear Vests,Home > Fashion > Lingerie > Underwear (Men) > Vests (Men),"[""http://www.myntra.com/innerwear-vests/next/next-kids-boys-pack-of-3-vests/5590043/buy"", ""http://developer.myntra.com/style/5590043""]",www.myntra.com,next,blue
5ab57095c407756c0102c79a,"""Timberland Men Cream-Coloured Analogue Watch TBL.14810JS.07""",Accessories > Watches > Watches,Home > Fashion > Fashion Accessories > Watches,"[""http://www.myntra.com/watches/timberland/timberland-men-cream-coloured-analogue-watch-tbl14810js07/2464075/buy"", ""http://developer.myntra.com/style/2464075""]",www.myntra.com,timberland,yellow
56c1907c2775119d37db1ac9,"""WildHorn Unisex Black Genuine Leather Wallet""",Accessories > Wallets > Wallets,Home > Fashion > Fashion Accessories > Wallets,"[""http://www.myntra.com/wallets/wildhorn/wildhorn-unisex-black-genuine-leather-wallet/1207481/buy"", ""http://developer.myntra.com/style/1207481""]",www.myntra.com,wildhorn,black
